fecha,anio,mes,provincia,empleo_registrado,sector,fuente
2023-04-01,2023,4,Santiago del Estero,3114,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Tierra del Fuego,3491,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Tucuman,5165,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Capital Federal,96919,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Catamarca,1463,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Chaco,1257,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Chubut,4198,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Cordoba,24903,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Corrientes,3759,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Entre Rios,4712,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Formosa,595,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Jujuy,2110,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,La Pampa,1267,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,La Rioja,1274,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Mendoza,14462,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Misiones,5230,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Neuquen,9195,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Partidos de GBA,52166,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Resto de Buenos Aires,47592,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Rio Negro,10059,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Salta,5986,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,San Juan,3166,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,San Luis,2304,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Santa Cruz,5275,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Santa Fe,16592,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Santiago del Estero,2841,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Tierra del Fuego,3568,HyG,SIPA-AFIP/OEDE
2023-01-01,2023,1,Tucuman,5116,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Capital Federal,95699,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Catamarca,1428,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Chaco,1330,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Chubut,3991,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Cordoba,21323,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Corrientes,3711,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Entre Rios,4463,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Formosa,625,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Jujuy,2054,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,La Pampa,1195,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,La Rioja,1239,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Mendoza,14317,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Misiones,5021,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Neuquen,8317,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Partidos de GBA,50228,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Resto de Buenos Aires,38974,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Rio Negro,9090,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Salta,5804,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,San Juan,3397,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,San Luis,2101,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Santa Cruz,5014,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Santa Fe,16134,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Santiago del Estero,2379,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Tierra del Fuego,3536,HyG,SIPA-AFIP/OEDE
2022-10-01,2022,10,Tucuman,5089,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Capital Federal,91305,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Catamarca,1514,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Chaco,1305,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Chubut,3712,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Cordoba,19908,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Corrientes,3474,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Entre Rios,3994,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Formosa,578,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Jujuy,1986,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,La Pampa,1161,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,La Rioja,1166,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Mendoza,14131,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Misiones,4713,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Neuquen,8100,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Partidos de GBA,47884,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Resto de Buenos Aires,35128,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Rio Negro,9230,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Salta,5566,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,San Juan,2996,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,San Luis,1974,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Santa Cruz,4074,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Santa Fe,15130,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Santiago del Estero,2686,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Tierra del Fuego,3376,HyG,SIPA-AFIP/OEDE
2022-07-01,2022,7,Tucuman,4967,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Capital Federal,85438,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Catamarca,1279,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Chaco,1277,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Chubut,3480,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Cordoba,18708,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Corrientes,3350,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Entre Rios,3853,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Formosa,506,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Jujuy,1904,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,La Pampa,1114,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,La Rioja,1081,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Mendoza,13434,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Misiones,4399,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Neuquen,7552,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Partidos de GBA,44531,HyG,SIPA-AFIP/OEDE
2022-04-01,2022,4,Resto de Buenos Aires,33958,HyG,SIPA-AFIP/OEDE
