fecha,anio,mes,provincia,empleo_registrado,sector,fuente
2001-09-01,2001,9,Buenos Aires,29938,HyG,SIPA-AFIP
2001-09-01,2001,9,CABA,53787,HyG,SIPA-AFIP
2001-09-01,2001,9,Catamarca,628,HyG,SIPA-AFIP
2001-09-01,2001,9,Chaco,418,HyG,SIPA-AFIP
2001-09-01,2001,9,Chubut,1175,HyG,SIPA-AFIP
2001-09-01,2001,9,Corrientes,821,HyG,SIPA-AFIP
2001-09-01,2001,9,Córdoba,7724,HyG,SIPA-AFIP
2001-09-01,2001,9,Entre Ríos,1249,HyG,SIPA-AFIP
2001-09-01,2001,9,Formosa,365,HyG,SIPA-AFIP
2001-09-01,2001,9,Jujuy,687,HyG,SIPA-AFIP
2001-09-01,2001,9,La Pampa,406,HyG,SIPA-AFIP
2001-09-01,2001,9,La Rioja,357,HyG,SIPA-AFIP
2001-09-01,2001,9,Mendoza,3935,HyG,SIPA-AFIP
2001-09-01,2001,9,Misiones,1269,HyG,SIPA-AFIP
2001-09-01,2001,9,Neuquén,1700,HyG,SIPA-AFIP
2001-09-01,2001,9,Río Negro,2504,HyG,SIPA-AFIP
2001-09-01,2001,9,Salta,218,HyG,SIPA-AFIP
2001-09-01,2001,9,San Juan,820,HyG,SIPA-AFIP
2001-09-01,2001,9,San Luis,471,HyG,SIPA-AFIP
2001-09-01,2001,9,Santa Cruz,742,HyG,SIPA-AFIP
2001-09-01,2001,9,Santa Fe,6167,HyG,SIPA-AFIP
2001-09-01,2001,9,Santiago del Estero,1101,HyG,SIPA-AFIP
2001-09-01,2001,9,Tierra del Fuego,722,HyG,SIPA-AFIP
2001-09-01,2001,9,Tucumán,2063,HyG,SIPA-AFIP
2001-08-01,2001,8,Buenos Aires,29938,HyG,SIPA-AFIP
2001-08-01,2001,8,CABA,53787,HyG,SIPA-AFIP
2001-08-01,2001,8,Catamarca,628,HyG,SIPA-AFIP
2001-08-01,2001,8,Chaco,418,HyG,SIPA-AFIP
2001-08-01,2001,8,Chubut,1175,HyG,SIPA-AFIP
2001-08-01,2001,8,Corrientes,821,HyG,SIPA-AFIP
2001-08-01,2001,8,Córdoba,7724,HyG,SIPA-AFIP
2001-08-01,2001,8,Entre Ríos,1249,HyG,SIPA-AFIP
2001-08-01,2001,8,Formosa,365,HyG,SIPA-AFIP
2001-08-01,2001,8,Jujuy,687,HyG,SIPA-AFIP
2001-08-01,2001,8,La Pampa,406,HyG,SIPA-AFIP
2001-08-01,2001,8,La Rioja,357,HyG,SIPA-AFIP
2001-08-01,2001,8,Mendoza,3935,HyG,SIPA-AFIP
2001-08-01,2001,8,Misiones,1269,HyG,SIPA-AFIP
2001-08-01,2001,8,Neuquén,1700,HyG,SIPA-AFIP
2001-08-01,2001,8,Río Negro,2504,HyG,SIPA-AFIP
2001-08-01,2001,8,Salta,218,HyG,SIPA-AFIP
2001-08-01,2001,8,San Juan,820,HyG,SIPA-AFIP
2001-08-01,2001,8,San Luis,471,HyG,SIPA-AFIP
2001-08-01,2001,8,Santa Cruz,742,HyG,SIPA-AFIP
2001-08-01,2001,8,Santa Fe,6167,HyG,SIPA-AFIP
2001-08-01,2001,8,Santiago del Estero,1101,HyG,SIPA-AFIP
2001-08-01,2001,8,Tierra del Fuego,722,HyG,SIPA-AFIP
2001-08-01,2001,8,Tucumán,2063,HyG,SIPA-AFIP
2001-07-01,2001,7,Buenos Aires,29938,HyG,SIPA-AFIP
2001-07-01,2001,7,CABA,53787,HyG,SIPA-AFIP
2001-07-01,2001,7,Catamarca,628,HyG,SIPA-AFIP
2001-07-01,2001,7,Chaco,418,HyG,SIPA-AFIP
2001-07-01,2001,7,Chubut,1175,HyG,SIPA-AFIP
2001-07-01,2001,7,Corrientes,821,HyG,SIPA-AFIP
2001-07-01,2001,7,Córdoba,7724,HyG,SIPA-AFIP
2001-07-01,2001,7,Entre Ríos,1249,HyG,SIPA-AFIP
2001-07-01,2001,7,Formosa,365,HyG,SIPA-AFIP
2001-07-01,2001,7,Jujuy,687,HyG,SIPA-AFIP
2001-07-01,2001,7,La Pampa,406,HyG,SIPA-AFIP
2001-07-01,2001,7,La Rioja,357,HyG,SIPA-AFIP
2001-07-01,2001,7,Mendoza,3935,HyG,SIPA-AFIP
2001-07-01,2001,7,Misiones,1269,HyG,SIPA-AFIP
2001-07-01,2001,7,Neuquén,1700,HyG,SIPA-AFIP
2001-07-01,2001,7,Río Negro,2504,HyG,SIPA-AFIP
2001-07-01,2001,7,Salta,218,HyG,SIPA-AFIP
2001-07-01,2001,7,San Juan,820,HyG,SIPA-AFIP
2001-07-01,2001,7,San Luis,471,HyG,SIPA-AFIP
2001-07-01,2001,7,Santa Cruz,742,HyG,SIPA-AFIP
2001-07-01,2001,7,Santa Fe,6167,HyG,SIPA-AFIP
2001-07-01,2001,7,Santiago del Estero,1101,HyG,SIPA-AFIP
2001-07-01,2001,7,Tierra del Fuego,722,HyG,SIPA-AFIP
2001-07-01,2001,7,Tucumán,2063,HyG,SIPA-AFIP
2001-06-01,2001,6,Buenos Aires,30258,HyG,SIPA-AFIP
2001-06-01,2001,6,CABA,55051,HyG,SIPA-AFIP
2001-06-01,2001,6,Catamarca,590,HyG,SIPA-AFIP
2001-06-01,2001,6,Chaco,397,HyG,SIPA-AFIP
2001-06-01,2001,6,Chubut,1235,HyG,SIPA-AFIP
2001-06-01,2001,6,Corrientes,831,HyG,SIPA-AFIP
2001-06-01,2001,6,Córdoba,7956,HyG,SIPA-AFIP
2001-06-01,2001,6,Entre Ríos,1281,HyG,SIPA-AFIP
2001-06-01,2001,6,Formosa,363,HyG,SIPA-AFIP
2001-06-01,2001,6,Jujuy,813,HyG,SIPA-AFIP
2001-06-01,2001,6,La Pampa,407,HyG,SIPA-AFIP
2001-06-01,2001,6,La Rioja,345,HyG,SIPA-AFIP
2001-06-01,2001,6,Mendoza,3709,HyG,SIPA-AFIP
2001-06-01,2001,6,Misiones,1313,HyG,SIPA-AFIP
2001-06-01,2001,6,Neuquén,1661,HyG,SIPA-AFIP
2001-06-01,2001,6,Río Negro,1964,HyG,SIPA-AFIP
2001-06-01,2001,6,Salta,237,HyG,SIPA-AFIP
2001-06-01,2001,6,San Juan,850,HyG,SIPA-AFIP
2001-06-01,2001,6,San Luis,515,HyG,SIPA-AFIP
2001-06-01,2001,6,Santa Cruz,827,HyG,SIPA-AFIP
2001-06-01,2001,6,Santa Fe,6248,HyG,SIPA-AFIP
2001-06-01,2001,6,Santiago del Estero,762,HyG,SIPA-AFIP
2001-06-01,2001,6,Tierra del Fuego,783,HyG,SIPA-AFIP
2001-06-01,2001,6,Tucumán,2012,HyG,SIPA-AFIP
2001-05-01,2001,5,Buenos Aires,30258,HyG,SIPA-AFIP
2001-05-01,2001,5,CABA,55051,HyG,SIPA-AFIP
2001-05-01,2001,5,Catamarca,590,HyG,SIPA-AFIP
2001-05-01,2001,5,Chaco,397,HyG,SIPA-AFIP
2001-05-01,2001,5,Chubut,1235,HyG,SIPA-AFIP
2001-05-01,2001,5,Corrientes,831,HyG,SIPA-AFIP
2001-05-01,2001,5,Córdoba,7956,HyG,SIPA-AFIP
2001-05-01,2001,5,Entre Ríos,1281,HyG,SIPA-AFIP
2001-05-01,2001,5,Formosa,363,HyG,SIPA-AFIP
2001-05-01,2001,5,Jujuy,813,HyG,SIPA-AFIP
2001-05-01,2001,5,La Pampa,407,HyG,SIPA-AFIP
2001-05-01,2001,5,La Rioja,345,HyG,SIPA-AFIP
2001-05-01,2001,5,Mendoza,3709,HyG,SIPA-AFIP
2001-05-01,2001,5,Misiones,1313,HyG,SIPA-AFIP
2001-05-01,2001,5,Neuquén,1661,HyG,SIPA-AFIP
2001-05-01,2001,5,Río Negro,1964,HyG,SIPA-AFIP
2001-05-01,2001,5,Salta,237,HyG,SIPA-AFIP
2001-05-01,2001,5,San Juan,850,HyG,SIPA-AFIP
2001-05-01,2001,5,San Luis,515,HyG,SIPA-AFIP
2001-05-01,2001,5,Santa Cruz,827,HyG,SIPA-AFIP
2001-05-01,2001,5,Santa Fe,6248,HyG,SIPA-AFIP
2001-05-01,2001,5,Santiago del Estero,762,HyG,SIPA-AFIP
2001-05-01,2001,5,Tierra del Fuego,783,HyG,SIPA-AFIP
2001-05-01,2001,5,Tucumán,2012,HyG,SIPA-AFIP
2001-04-01,2001,4,Buenos Aires,30258,HyG,SIPA-AFIP
2001-04-01,2001,4,CABA,55051,HyG,SIPA-AFIP
2001-04-01,2001,4,Catamarca,590,HyG,SIPA-AFIP
2001-04-01,2001,4,Chaco,397,HyG,SIPA-AFIP
2001-04-01,2001,4,Chubut,1235,HyG,SIPA-AFIP
2001-04-01,2001,4,Corrientes,831,HyG,SIPA-AFIP
2001-04-01,2001,4,Córdoba,7956,HyG,SIPA-AFIP
2001-04-01,2001,4,Entre Ríos,1281,HyG,SIPA-AFIP
2001-04-01,2001,4,Formosa,363,HyG,SIPA-AFIP
2001-04-01,2001,4,Jujuy,813,HyG,SIPA-AFIP
2001-04-01,2001,4,La Pampa,407,HyG,SIPA-AFIP
2001-04-01,2001,4,La Rioja,345,HyG,SIPA-AFIP
2001-04-01,2001,4,Mendoza,3709,HyG,SIPA-AFIP
2001-04-01,2001,4,Misiones,1313,HyG,SIPA-AFIP
2001-04-01,2001,4,Neuquén,1661,HyG,SIPA-AFIP
2001-04-01,2001,4,Río Negro,1964,HyG,SIPA-AFIP
2001-04-01,2001,4,Salta,237,HyG,SIPA-AFIP
2001-04-01,2001,4,San Juan,850,HyG,SIPA-AFIP
2001-04-01,2001,4,San Luis,515,HyG,SIPA-AFIP
2001-04-01,2001,4,Santa Cruz,827,HyG,SIPA-AFIP
2001-04-01,2001,4,Santa Fe,6248,HyG,SIPA-AFIP
2001-04-01,2001,4,Santiago del Estero,762,HyG,SIPA-AFIP
2001-04-01,2001,4,Tierra del Fuego,783,HyG,SIPA-AFIP
2001-04-01,2001,4,Tucumán,2012,HyG,SIPA-AFIP
2001-03-01,2001,3,Buenos Aires,35929,HyG,SIPA-AFIP
2001-03-01,2001,3,CABA,53551,HyG,SIPA-AFIP
2001-03-01,2001,3,Catamarca,598,HyG,SIPA-AFIP
2001-03-01,2001,3,Chaco,418,HyG,SIPA-AFIP
2001-03-01,2001,3,Chubut,1307,HyG,SIPA-AFIP
2001-03-01,2001,3,Corrientes,851,HyG,SIPA-AFIP
2001-03-01,2001,3,Córdoba,8687,HyG,SIPA-AFIP
2001-03-01,2001,3,Entre Ríos,1389,HyG,SIPA-AFIP
2001-03-01,2001,3,Formosa,335,HyG,SIPA-AFIP
2001-03-01,2001,3,Jujuy,837,HyG,SIPA-AFIP
2001-03-01,2001,3,La Pampa,432,HyG,SIPA-AFIP
2001-03-01,2001,3,La Rioja,349,HyG,SIPA-AFIP
2001-03-01,2001,3,Mendoza,3416,HyG,SIPA-AFIP
2001-03-01,2001,3,Misiones,1302,HyG,SIPA-AFIP
2001-03-01,2001,3,Neuquén,1840,HyG,SIPA-AFIP
2001-03-01,2001,3,Río Negro,2519,HyG,SIPA-AFIP
2001-03-01,2001,3,Salta,235,HyG,SIPA-AFIP
2001-03-01,2001,3,San Juan,862,HyG,SIPA-AFIP
2001-03-01,2001,3,San Luis,549,HyG,SIPA-AFIP
2001-03-01,2001,3,Santa Cruz,996,HyG,SIPA-AFIP
2001-03-01,2001,3,Santa Fe,6453,HyG,SIPA-AFIP
2001-03-01,2001,3,Santiago del Estero,565,HyG,SIPA-AFIP
2001-03-01,2001,3,Tierra del Fuego,793,HyG,SIPA-AFIP
2001-03-01,2001,3,Tucumán,2081,HyG,SIPA-AFIP
2001-02-01,2001,2,Buenos Aires,35929,HyG,SIPA-AFIP
2001-02-01,2001,2,CABA,53551,HyG,SIPA-AFIP
2001-02-01,2001,2,Catamarca,598,HyG,SIPA-AFIP
2001-02-01,2001,2,Chaco,418,HyG,SIPA-AFIP
2001-02-01,2001,2,Chubut,1307,HyG,SIPA-AFIP
2001-02-01,2001,2,Corrientes,851,HyG,SIPA-AFIP
2001-02-01,2001,2,Córdoba,8687,HyG,SIPA-AFIP
2001-02-01,2001,2,Entre Ríos,1389,HyG,SIPA-AFIP
2001-02-01,2001,2,Formosa,335,HyG,SIPA-AFIP
2001-02-01,2001,2,Jujuy,837,HyG,SIPA-AFIP
2001-02-01,2001,2,La Pampa,432,HyG,SIPA-AFIP
2001-02-01,2001,2,La Rioja,349,HyG,SIPA-AFIP
2001-02-01,2001,2,Mendoza,3416,HyG,SIPA-AFIP
2001-02-01,2001,2,Misiones,1302,HyG,SIPA-AFIP
2001-02-01,2001,2,Neuquén,1840,HyG,SIPA-AFIP
2001-02-01,2001,2,Río Negro,2519,HyG,SIPA-AFIP
2001-02-01,2001,2,Salta,235,HyG,SIPA-AFIP
2001-02-01,2001,2,San Juan,862,HyG,SIPA-AFIP
2001-02-01,2001,2,San Luis,549,HyG,SIPA-AFIP
2001-02-01,2001,2,Santa Cruz,996,HyG,SIPA-AFIP
2001-02-01,2001,2,Santa Fe,6453,HyG,SIPA-AFIP
2001-02-01,2001,2,Santiago del Estero,565,HyG,SIPA-AFIP
2001-02-01,2001,2,Tierra del Fuego,793,HyG,SIPA-AFIP
2001-02-01,2001,2,Tucumán,2081,HyG,SIPA-AFIP
2001-01-01,2001,1,Buenos Aires,35929,HyG,SIPA-AFIP
2001-01-01,2001,1,CABA,53551,HyG,SIPA-AFIP
2001-01-01,2001,1,Catamarca,598,HyG,SIPA-AFIP
2001-01-01,2001,1,Chaco,418,HyG,SIPA-AFIP
2001-01-01,2001,1,Chubut,1307,HyG,SIPA-AFIP
2001-01-01,2001,1,Corrientes,851,HyG,SIPA-AFIP
2001-01-01,2001,1,Córdoba,8687,HyG,SIPA-AFIP
2001-01-01,2001,1,Entre Ríos,1389,HyG,SIPA-AFIP
2001-01-01,2001,1,Formosa,335,HyG,SIPA-AFIP
2001-01-01,2001,1,Jujuy,837,HyG,SIPA-AFIP
2001-01-01,2001,1,La Pampa,432,HyG,SIPA-AFIP
2001-01-01,2001,1,La Rioja,349,HyG,SIPA-AFIP
2001-01-01,2001,1,Mendoza,3416,HyG,SIPA-AFIP
2001-01-01,2001,1,Misiones,1302,HyG,SIPA-AFIP
2001-01-01,2001,1,Neuquén,1840,HyG,SIPA-AFIP
2001-01-01,2001,1,Río Negro,2519,HyG,SIPA-AFIP
2001-01-01,2001,1,Salta,235,HyG,SIPA-AFIP
2001-01-01,2001,1,San Juan,862,HyG,SIPA-AFIP
2001-01-01,2001,1,San Luis,549,HyG,SIPA-AFIP
2001-01-01,2001,1,Santa Cruz,996,HyG,SIPA-AFIP
2001-01-01,2001,1,Santa Fe,6453,HyG,SIPA-AFIP
2001-01-01,2001,1,Santiago del Estero,565,HyG,SIPA-AFIP
2001-01-01,2001,1,Tierra del Fuego,793,HyG,SIPA-AFIP
2001-01-01,2001,1,Tucumán,2081,HyG,SIPA-AFIP
2000-12-01,2000,12,Buenos Aires,31896,HyG,SIPA-AFIP
2000-12-01,2000,12,CABA,56036,HyG,SIPA-AFIP
2000-12-01,2000,12,Catamarca,612,HyG,SIPA-AFIP
2000-12-01,2000,12,Chaco,424,HyG,SIPA-AFIP
2000-12-01,2000,12,Chubut,1099,HyG,SIPA-AFIP
2000-12-01,2000,12,Corrientes,906,HyG,SIPA-AFIP
2000-12-01,2000,12,Córdoba,8054,HyG,SIPA-AFIP
2000-12-01,2000,12,Entre Ríos,1278,HyG,SIPA-AFIP
2000-12-01,2000,12,Formosa,340,HyG,SIPA-AFIP
2000-12-01,2000,12,Jujuy,773,HyG,SIPA-AFIP
2000-12-01,2000,12,La Pampa,453,HyG,SIPA-AFIP
2000-12-01,2000,12,La Rioja,334,HyG,SIPA-AFIP
2000-12-01,2000,12,Mendoza,3393,HyG,SIPA-AFIP
2000-12-01,2000,12,Misiones,1316,HyG,SIPA-AFIP
2000-12-01,2000,12,Neuquén,1756,HyG,SIPA-AFIP
2000-12-01,2000,12,Río Negro,2678,HyG,SIPA-AFIP
2000-12-01,2000,12,Salta,240,HyG,SIPA-AFIP
2000-12-01,2000,12,San Juan,929,HyG,SIPA-AFIP
2000-12-01,2000,12,San Luis,552,HyG,SIPA-AFIP
2000-12-01,2000,12,Santa Cruz,870,HyG,SIPA-AFIP
2000-12-01,2000,12,Santa Fe,6562,HyG,SIPA-AFIP
2000-12-01,2000,12,Santiago del Estero,610,HyG,SIPA-AFIP
2000-12-01,2000,12,Tierra del Fuego,705,HyG,SIPA-AFIP
2000-12-01,2000,12,Tucumán,2106,HyG,SIPA-AFIP
2000-11-01,2000,11,Buenos Aires,31896,HyG,SIPA-AFIP
2000-11-01,2000,11,CABA,56036,HyG,SIPA-AFIP
2000-11-01,2000,11,Catamarca,612,HyG,SIPA-AFIP
2000-11-01,2000,11,Chaco,424,HyG,SIPA-AFIP
2000-11-01,2000,11,Chubut,1099,HyG,SIPA-AFIP
2000-11-01,2000,11,Corrientes,906,HyG,SIPA-AFIP
2000-11-01,2000,11,Córdoba,8054,HyG,SIPA-AFIP
2000-11-01,2000,11,Entre Ríos,1278,HyG,SIPA-AFIP
2000-11-01,2000,11,Formosa,340,HyG,SIPA-AFIP
2000-11-01,2000,11,Jujuy,773,HyG,SIPA-AFIP
2000-11-01,2000,11,La Pampa,453,HyG,SIPA-AFIP
2000-11-01,2000,11,La Rioja,334,HyG,SIPA-AFIP
2000-11-01,2000,11,Mendoza,3393,HyG,SIPA-AFIP
2000-11-01,2000,11,Misiones,1316,HyG,SIPA-AFIP
2000-11-01,2000,11,Neuquén,1756,HyG,SIPA-AFIP
2000-11-01,2000,11,Río Negro,2678,HyG,SIPA-AFIP
2000-11-01,2000,11,Salta,240,HyG,SIPA-AFIP
2000-11-01,2000,11,San Juan,929,HyG,SIPA-AFIP
2000-11-01,2000,11,San Luis,552,HyG,SIPA-AFIP
2000-11-01,2000,11,Santa Cruz,870,HyG,SIPA-AFIP
2000-11-01,2000,11,Santa Fe,6562,HyG,SIPA-AFIP
2000-11-01,2000,11,Santiago del Estero,610,HyG,SIPA-AFIP
2000-11-01,2000,11,Tierra del Fuego,705,HyG,SIPA-AFIP
2000-11-01,2000,11,Tucumán,2106,HyG,SIPA-AFIP
2000-10-01,2000,10,Buenos Aires,31896,HyG,SIPA-AFIP
2000-10-01,2000,10,CABA,56036,HyG,SIPA-AFIP
2000-10-01,2000,10,Catamarca,612,HyG,SIPA-AFIP
2000-10-01,2000,10,Chaco,424,HyG,SIPA-AFIP
2000-10-01,2000,10,Chubut,1099,HyG,SIPA-AFIP
2000-10-01,2000,10,Corrientes,906,HyG,SIPA-AFIP
2000-10-01,2000,10,Córdoba,8054,HyG,SIPA-AFIP
2000-10-01,2000,10,Entre Ríos,1278,HyG,SIPA-AFIP
2000-10-01,2000,10,Formosa,340,HyG,SIPA-AFIP
2000-10-01,2000,10,Jujuy,773,HyG,SIPA-AFIP
2000-10-01,2000,10,La Pampa,453,HyG,SIPA-AFIP
2000-10-01,2000,10,La Rioja,334,HyG,SIPA-AFIP
2000-10-01,2000,10,Mendoza,3393,HyG,SIPA-AFIP
2000-10-01,2000,10,Misiones,1316,HyG,SIPA-AFIP
2000-10-01,2000,10,Neuquén,1756,HyG,SIPA-AFIP
2000-10-01,2000,10,Río Negro,2678,HyG,SIPA-AFIP
2000-10-01,2000,10,Salta,240,HyG,SIPA-AFIP
2000-10-01,2000,10,San Juan,929,HyG,SIPA-AFIP
2000-10-01,2000,10,San Luis,552,HyG,SIPA-AFIP
2000-10-01,2000,10,Santa Cruz,870,HyG,SIPA-AFIP
2000-10-01,2000,10,Santa Fe,6562,HyG,SIPA-AFIP
2000-10-01,2000,10,Santiago del Estero,610,HyG,SIPA-AFIP
2000-10-01,2000,10,Tierra del Fuego,705,HyG,SIPA-AFIP
2000-10-01,2000,10,Tucumán,2106,HyG,SIPA-AFIP
2000-09-01,2000,9,Buenos Aires,30530,HyG,SIPA-AFIP
2000-09-01,2000,9,CABA,54751,HyG,SIPA-AFIP
2000-09-01,2000,9,Catamarca,604,HyG,SIPA-AFIP
2000-09-01,2000,9,Chaco,379,HyG,SIPA-AFIP
2000-09-01,2000,9,Chubut,1037,HyG,SIPA-AFIP
2000-09-01,2000,9,Corrientes,804,HyG,SIPA-AFIP
2000-09-01,2000,9,Córdoba,7656,HyG,SIPA-AFIP
2000-09-01,2000,9,Entre Ríos,1297,HyG,SIPA-AFIP
2000-09-01,2000,9,Formosa,322,HyG,SIPA-AFIP
2000-09-01,2000,9,Jujuy,688,HyG,SIPA-AFIP
2000-09-01,2000,9,La Pampa,448,HyG,SIPA-AFIP
2000-09-01,2000,9,La Rioja,342,HyG,SIPA-AFIP
2000-09-01,2000,9,Mendoza,3614,HyG,SIPA-AFIP
2000-09-01,2000,9,Misiones,1309,HyG,SIPA-AFIP
2000-09-01,2000,9,Neuquén,1848,HyG,SIPA-AFIP
2000-09-01,2000,9,Río Negro,3065,HyG,SIPA-AFIP
2000-09-01,2000,9,Salta,240,HyG,SIPA-AFIP
2000-09-01,2000,9,San Juan,895,HyG,SIPA-AFIP
2000-09-01,2000,9,San Luis,588,HyG,SIPA-AFIP
2000-09-01,2000,9,Santa Cruz,608,HyG,SIPA-AFIP
2000-09-01,2000,9,Santa Fe,6137,HyG,SIPA-AFIP
2000-09-01,2000,9,Santiago del Estero,1139,HyG,SIPA-AFIP
2000-09-01,2000,9,Tierra del Fuego,686,HyG,SIPA-AFIP
2000-09-01,2000,9,Tucumán,2127,HyG,SIPA-AFIP
2000-08-01,2000,8,Buenos Aires,30530,HyG,SIPA-AFIP
2000-08-01,2000,8,CABA,54751,HyG,SIPA-AFIP
2000-08-01,2000,8,Catamarca,604,HyG,SIPA-AFIP
2000-08-01,2000,8,Chaco,379,HyG,SIPA-AFIP
2000-08-01,2000,8,Chubut,1037,HyG,SIPA-AFIP
2000-08-01,2000,8,Corrientes,804,HyG,SIPA-AFIP
2000-08-01,2000,8,Córdoba,7656,HyG,SIPA-AFIP
2000-08-01,2000,8,Entre Ríos,1297,HyG,SIPA-AFIP
2000-08-01,2000,8,Formosa,322,HyG,SIPA-AFIP
2000-08-01,2000,8,Jujuy,688,HyG,SIPA-AFIP
2000-08-01,2000,8,La Pampa,448,HyG,SIPA-AFIP
2000-08-01,2000,8,La Rioja,342,HyG,SIPA-AFIP
2000-08-01,2000,8,Mendoza,3614,HyG,SIPA-AFIP
2000-08-01,2000,8,Misiones,1309,HyG,SIPA-AFIP
2000-08-01,2000,8,Neuquén,1848,HyG,SIPA-AFIP
2000-08-01,2000,8,Río Negro,3065,HyG,SIPA-AFIP
2000-08-01,2000,8,Salta,240,HyG,SIPA-AFIP
2000-08-01,2000,8,San Juan,895,HyG,SIPA-AFIP
2000-08-01,2000,8,San Luis,588,HyG,SIPA-AFIP
2000-08-01,2000,8,Santa Cruz,608,HyG,SIPA-AFIP
2000-08-01,2000,8,Santa Fe,6137,HyG,SIPA-AFIP
2000-08-01,2000,8,Santiago del Estero,1139,HyG,SIPA-AFIP
2000-08-01,2000,8,Tierra del Fuego,686,HyG,SIPA-AFIP
2000-08-01,2000,8,Tucumán,2127,HyG,SIPA-AFIP
2000-07-01,2000,7,Buenos Aires,30530,HyG,SIPA-AFIP
2000-07-01,2000,7,CABA,54751,HyG,SIPA-AFIP
2000-07-01,2000,7,Catamarca,604,HyG,SIPA-AFIP
2000-07-01,2000,7,Chaco,379,HyG,SIPA-AFIP
2000-07-01,2000,7,Chubut,1037,HyG,SIPA-AFIP
2000-07-01,2000,7,Corrientes,804,HyG,SIPA-AFIP
2000-07-01,2000,7,Córdoba,7656,HyG,SIPA-AFIP
2000-07-01,2000,7,Entre Ríos,1297,HyG,SIPA-AFIP
2000-07-01,2000,7,Formosa,322,HyG,SIPA-AFIP
2000-07-01,2000,7,Jujuy,688,HyG,SIPA-AFIP
2000-07-01,2000,7,La Pampa,448,HyG,SIPA-AFIP
2000-07-01,2000,7,La Rioja,342,HyG,SIPA-AFIP
2000-07-01,2000,7,Mendoza,3614,HyG,SIPA-AFIP
2000-07-01,2000,7,Misiones,1309,HyG,SIPA-AFIP
2000-07-01,2000,7,Neuquén,1848,HyG,SIPA-AFIP
2000-07-01,2000,7,Río Negro,3065,HyG,SIPA-AFIP
2000-07-01,2000,7,Salta,240,HyG,SIPA-AFIP
2000-07-01,2000,7,San Juan,895,HyG,SIPA-AFIP
2000-07-01,2000,7,San Luis,588,HyG,SIPA-AFIP
2000-07-01,2000,7,Santa Cruz,608,HyG,SIPA-AFIP
2000-07-01,2000,7,Santa Fe,6137,HyG,SIPA-AFIP
2000-07-01,2000,7,Santiago del Estero,1139,HyG,SIPA-AFIP
2000-07-01,2000,7,Tierra del Fuego,686,HyG,SIPA-AFIP
2000-07-01,2000,7,Tucumán,2127,HyG,SIPA-AFIP
2000-06-01,2000,6,Buenos Aires,30510,HyG,SIPA-AFIP
2000-06-01,2000,6,CABA,53735,HyG,SIPA-AFIP
2000-06-01,2000,6,Catamarca,624,HyG,SIPA-AFIP
2000-06-01,2000,6,Chaco,409,HyG,SIPA-AFIP
2000-06-01,2000,6,Chubut,1018,HyG,SIPA-AFIP
2000-06-01,2000,6,Corrientes,810,HyG,SIPA-AFIP
2000-06-01,2000,6,Córdoba,7509,HyG,SIPA-AFIP
2000-06-01,2000,6,Entre Ríos,1235,HyG,SIPA-AFIP
2000-06-01,2000,6,Formosa,308,HyG,SIPA-AFIP
2000-06-01,2000,6,Jujuy,640,HyG,SIPA-AFIP
2000-06-01,2000,6,La Pampa,442,HyG,SIPA-AFIP
2000-06-01,2000,6,La Rioja,360,HyG,SIPA-AFIP
2000-06-01,2000,6,Mendoza,3562,HyG,SIPA-AFIP
2000-06-01,2000,6,Misiones,1389,HyG,SIPA-AFIP
2000-06-01,2000,6,Neuquén,1746,HyG,SIPA-AFIP
2000-06-01,2000,6,Río Negro,1950,HyG,SIPA-AFIP
2000-06-01,2000,6,Salta,233,HyG,SIPA-AFIP
2000-06-01,2000,6,San Juan,907,HyG,SIPA-AFIP
2000-06-01,2000,6,San Luis,613,HyG,SIPA-AFIP
2000-06-01,2000,6,Santa Cruz,669,HyG,SIPA-AFIP
2000-06-01,2000,6,Santa Fe,6042,HyG,SIPA-AFIP
2000-06-01,2000,6,Santiago del Estero,810,HyG,SIPA-AFIP
2000-06-01,2000,6,Tierra del Fuego,686,HyG,SIPA-AFIP
2000-06-01,2000,6,Tucumán,2041,HyG,SIPA-AFIP
2000-05-01,2000,5,Buenos Aires,30510,HyG,SIPA-AFIP
2000-05-01,2000,5,CABA,53735,HyG,SIPA-AFIP
2000-05-01,2000,5,Catamarca,624,HyG,SIPA-AFIP
2000-05-01,2000,5,Chaco,409,HyG,SIPA-AFIP
2000-05-01,2000,5,Chubut,1018,HyG,SIPA-AFIP
2000-05-01,2000,5,Corrientes,810,HyG,SIPA-AFIP
2000-05-01,2000,5,Córdoba,7509,HyG,SIPA-AFIP
2000-05-01,2000,5,Entre Ríos,1235,HyG,SIPA-AFIP
2000-05-01,2000,5,Formosa,308,HyG,SIPA-AFIP
2000-05-01,2000,5,Jujuy,640,HyG,SIPA-AFIP
2000-05-01,2000,5,La Pampa,442,HyG,SIPA-AFIP
2000-05-01,2000,5,La Rioja,360,HyG,SIPA-AFIP
2000-05-01,2000,5,Mendoza,3562,HyG,SIPA-AFIP
2000-05-01,2000,5,Misiones,1389,HyG,SIPA-AFIP
2000-05-01,2000,5,Neuquén,1746,HyG,SIPA-AFIP
2000-05-01,2000,5,Río Negro,1950,HyG,SIPA-AFIP
2000-05-01,2000,5,Salta,233,HyG,SIPA-AFIP
2000-05-01,2000,5,San Juan,907,HyG,SIPA-AFIP
2000-05-01,2000,5,San Luis,613,HyG,SIPA-AFIP
