date,market_id,name,market_score,revenue,adr,revpar,occupancy_rate,available_listings,booked_listings,days_available,days_booked,listing_count,days_avg,lead_time_0_6,lead_time_7_14,lead_time_15_30,lead_time_31_60,lead_time_61_90,lead_time_91_None
2022-09,82015655,Termas de Rio Hondo,59.636,,,,44.62,0,3,59,29,,,,,,,,
2022-09,82015656,Viedma,93.25,,,,30.47,0,5,110,39,,,,,,,,
2022-09,82015657,Municipio de El Calafate,82.346,,,,53.86,7,50,819,781,,,,,,,,
2022-09,82015659,Parana,81.829,,,,41.61,13,42,980,598,,,,,,,,
2022-08,5,Buenos Aires,96.217,,,,69.75,386,3603,39307,73380,,,,,,,,
2022-08,89956,Ciudad de Mendoza,87.997,,,,55.48,30,325,4992,5387,,,,,,,,
2022-08,89957,Cordoba,96.734,,,,57.65,42,296,4570,5273,,,,,,,,
2022-08,89961,Mar del Plata,60.052,,,,37.07,74,253,6155,2896,,,,,,,,
2022-08,89962,Colonia Caroya,53.798,,,,37.93,0,1,18,11,,,,,,,,
2022-08,89963,Rosario,97.674,,,,54.91,19,275,4268,4360,,,,,,,,
2022-08,89966,Bahia Blanca,97.943,,,,61.17,4,49,673,882,,,,,,,,
2022-08,89967,Tandil,75.122,,,,41.12,22,105,2354,1427,,,,,,,,
2022-08,89968,Neuquen,94.115,,,,54.95,5,56,839,905,,,,,,,,
2022-08,89970,Resistencia,93.16,,,,51.71,5,16,376,272,,,,,,,,
2022-08,89971,San Miguel de Tucuman,93.751,,,,63.51,5,73,923,1302,,,,,,,,
2022-08,89972,La Cumbre,53.48,,,,22.22,3,12,351,92,,,,,,,,
2022-08,89979,La Rioja,93.732,,,,47.15,5,13,330,223,,,,,,,,
2022-08,89988,Rio Cuarto,95.224,,,,56.53,1,11,171,199,,,,,,,,
2022-08,89991,Formosa,91.919,,,,57.14,1,4,88,64,,,,,,,,
2022-08,89992,Posadas,94.727,,,,56.36,13,49,926,962,,,,,,,,
2022-08,89993,San Carlos de Bariloche,79.429,,,,63.98,62,658,7816,12433,,,,,,,,
2022-08,89997,Rio Grande,93.501,,,,44.09,0,6,104,82,,,,,,,,
2022-08,90004,San Fernando del Valle de Catamarca,85.54,,,,37.89,3,5,139,72,,,,,,,,
2022-08,90005,Villa Maria,81.664,,,,53.0,1,16,246,247,,,,,,,,
2022-08,90009,Colonia Chapadmalal,54.024,,,,25.7,5,8,292,73,,,,,,,,
2022-08,90010,Necochea,55.784,,,,52.71,6,16,361,301,,,,,,,,
2022-08,90015,Ushuaia,85.402,,,,66.11,10,286,3132,5305,,,,,,,,
2022-08,90022,Villa Carlos Paz,57.393,,,,39.59,22,64,1624,833,,,,,,,,
2022-08,90025,La Plata,99.226,,,,61.68,16,79,1230,1481,,,,,,,,
2022-08,90046,Chascomus,62.203,,,,32.68,3,14,364,149,,,,,,,,
2022-08,90049,Tanti,54.931,,,,20.0,0,3,64,13,,,,,,,,
2022-08,90055,Cosquin,56.591,,,,41.18,1,2,68,21,,,,,,,,
2022-08,90066,Villa La Angostura,65.376,,,,40.67,22,81,1780,1035,,,,,,,,
2022-08,90091,Puerto Iguazu,96.995,,,,48.23,21,74,1489,1213,,,,,,,,
2022-08,90112,Quequen,49.448,,,,22.73,0,2,54,5,,,,,,,,
2022-08,90127,Esquel,41.924,,,,37.84,6,33,754,375,,,,,,,,
2022-08,90154,Costa Esmeralda,53.804,,,,14.69,10,9,447,57,,,,,,,,
2022-08,90167,San Clemente del Tuyu,63.489,,,,34.1,1,7,152,59,,,,,,,,
2022-08,90173,Carhue,61.379,,,,30.84,2,6,176,66,,,,,,,,
2022-08,90180,Carmen de Patagones,67.753,,,,42.86,1,3,78,42,,,,,,,,
2022-08,90184,Lago Puelo,67.366,,,,16.67,2,2,100,13,,,,,,,,
2022-08,90203,Las Grutas,63.186,,,,35.29,2,6,149,60,,,,,,,,
2022-08,90206,Villa Elisa,43.443,,,,32.91,0,3,64,26,,,,,,,,
2022-08,90220,Choele Choel,77.082,,,,40.0,0,1,29,2,,,,,,,,
2022-08,90251,Dina Huapi,56.289,,,,33.53,5,11,265,114,,,,,,,,
2022-08,90254,San Pedro,,,,,0.0,0,0,0,0,,,,,,,,
2022-08,90258,La Quiaca,12.246,,,,0.0,0,0,0,0,,,,,,,,
2022-08,90266,Miramar,64.361,,,,0.0,0,0,0,0,,,,,,,,
2022-08,90278,Claromeco,51.097,,,,100.0,0,1,0,31,,,,,,,,
2022-08,90282,Sierra de la Ventana,58.591,,,,19.86,2,4,153,28,,,,,,,,
2022-08,90294,Humahuaca,75.804,,,,3.23,0,1,30,1,,,,,,,,
2022-08,90309,Mar del Sur,41.843,,,,12.9,0,2,54,8,,,,,,,,
2022-08,90330,Puerto Esperanza,,,,,0.0,0,0,0,0,,,,,,,,
2022-08,90360,Las Gaviotas,68.373,,,,48.35,2,3,92,44,,,,,,,,
2022-08,90398,Epuyen,,,,,6.45,0,1,29,2,,,,,,,,
2022-08,102211,Salta,88.225,,,,49.74,64,232,4604,3985,,,,,,,,
2022-08,102249,San Martín de los Andes,60.348,,,,71.07,8,208,1774,3796,,,,,,,,
2022-08,102804,Santa Fe,90.331,,,,58.39,7,76,1114,1371,,,,,,,,
2022-08,103046,San Salvador de Jujuy,76.677,,,,33.04,26,59,1772,750,,,,,,,,
2022-08,103869,Corrientes,85.623,,,,44.65,8,21,512,346,,,,,,,,
2022-08,82014946,Merlo,58.153,,,,34.22,7,25,641,296,,,,,,,,
2022-08,82014947,Lujan de Cuyo,69.593,,,,33.71,70,191,5173,2176,,,,,,,,
2022-08,82014948,Ciudad de San Rafael,60.262,,,,34.95,21,41,1170,534,,,,,,,,
2022-08,82015165,Pinamar,56.287,,,,29.39,29,56,1791,584,,,,,,,,
2022-08,82015398,Villa Catedral,58.909,,,,95.33,2,50,77,1122,,,,,,,,
2022-08,82015430,Villa Gesell,50.037,,,,69.41,2,17,197,363,,,,,,,,
2022-08,82015492,El Bolson,65.875,,,,29.32,12,17,595,190,,,,,,,,
2022-08,82015515,Santiago del Estero,84.642,,,,31.78,8,22,667,246,,,,,,,,
2022-08,82015553,San Nicolas de los Arroyos,68.606,,,,50.0,1,8,155,122,,,,,,,,
2022-08,82015643,Concepcion del Uruguay,66.067,,,,32.26,2,9,215,80,,,,,,,,
2022-08,82015644,Concordia,77.345,,,,45.21,4,20,432,297,,,,,,,,
2022-08,82015645,Gualeguaychu,62.77,,,,27.24,4,8,261,76,,,,,,,,
2022-08,82015646,Mar de Ajo,58.753,,,,68.75,0,5,52,99,,,,,,,,
2022-08,82015647,Monte Hermoso,51.592,,,,26.5,4,4,200,31,,,,,,,,
2022-08,82015649,Municipio de Rio Gallegos,91.205,,,,19.35,3,4,181,30,,,,,,,,
2022-08,82015650,Municipio de Trelew,94.548,,,,35.63,2,14,309,150,,,,,,,,
2022-08,82015651,Municipio la Falda,63.624,,,,26.91,6,6,286,67,,,,,,,,
2022-08,82015652,Municipio Puerto Madryn,71.062,,,,40.56,12,67,1428,773,,,,,,,,
2022-08,82015653,Rafaela,81.762,,,,60.11,0,6,73,110,,,,,,,,
2022-08,82015654,San Luis,91.002,,,,49.86,1,13,245,183,,,,,,,,
2022-08,82015655,Termas de Rio Hondo,59.636,,,,17.78,7,2,238,32,,,,,,,,
2022-08,82015656,Viedma,93.25,,,,32.2,1,4,115,38,,,,,,,,
2022-08,82015657,Municipio de El Calafate,82.346,,,,46.22,3,45,808,605,,,,,,,,
2022-08,82015659,Parana,81.829,,,,46.02,2,55,999,728,,,,,,,,
2022-07,5,Buenos Aires,96.217,,,,79.79,161,3702,26643,80851,,,,,,,,
2022-07,89956,Ciudad de Mendoza,87.997,,,,73.18,4,323,3087,6230,,,,,,,,
2022-07,89957,Cordoba,96.734,,,,62.42,65,312,4685,5809,,,,,,,,
2022-07,89961,Mar del Plata,60.052,,,,47.99,59,297,6357,3949,,,,,,,,
2022-07,89962,Colonia Caroya,53.798,,,,32.43,1,1,25,12,,,,,,,,
2022-07,89963,Rosario,97.674,,,,60.26,38,258,3705,4377,,,,,,,,
2022-07,89966,Bahia Blanca,97.943,,,,69.11,2,50,587,906,,,,,,,,
2022-07,89967,Tandil,75.122,,,,49.08,15,120,2221,1761,,,,,,,,
2022-07,89968,Neuquen,94.115,,,,65.67,0,49,604,811,,,,,,,,
2022-07,89970,Resistencia,93.16,,,,70.62,1,18,216,363,,,,,,,,
2022-07,89971,San Miguel de Tucuman,93.751,,,,75.08,3,70,609,1341,,,,,,,,
2022-07,89972,La Cumbre,53.48,,,,43.21,1,16,285,175,,,,,,,,
2022-07,89979,La Rioja,93.732,,,,54.79,0,18,280,269,,,,,,,,
2022-07,89988,Rio Cuarto,95.224,,,,47.86,2,13,247,212,,,,,,,,
2022-07,89991,Formosa,91.919,,,,57.84,0,4,63,59,,,,,,,,
2022-07,89992,Posadas,94.727,,,,68.97,1,59,716,1087,,,,,,,,
2022-07,89993,San Carlos de Bariloche,79.429,,,,82.05,8,702,5274,14321,,,,,,,,
2022-07,89997,Rio Grande,93.501,,,,47.28,1,6,108,87,,,,,,,,
2022-07,90004,San Fernando del Valle de Catamarca,85.54,,,,60.19,0,8,112,127,,,,,,,,
2022-07,90005,Villa Maria,81.664,,,,42.66,5,14,336,212,,,,,,,,
2022-07,90009,Colonia Chapadmalal,54.024,,,,22.02,6,10,369,72,,,,,,,,
2022-07,90010,Necochea,55.784,,,,75.27,2,17,298,283,,,,,,,,
2022-07,90015,Ushuaia,85.402,,,,73.17,6,271,2805,5028,,,,,,,,
2022-07,90022,Villa Carlos Paz,57.393,,,,48.74,18,83,1686,1222,,,,,,,,
2022-07,90025,La Plata,99.226,,,,71.78,7,91,1006,1867,,,,,,,,
2022-07,90046,Chascomus,62.203,,,,50.0,1,17,325,210,,,,,,,,
2022-07,90049,Tanti,54.931,,,,56.62,3,3,106,77,,,,,,,,
2022-07,90055,Cosquin,56.591,,,,7.69,1,2,66,5,,,,,,,,
2022-07,90066,Villa La Angostura,65.376,,,,65.43,3,97,1304,1427,,,,,,,,
2022-07,90091,Puerto Iguazu,96.995,,,,82.21,2,91,701,1997,,,,,,,,
2022-07,90112,Quequen,49.448,,,,22.22,0,1,25,6,,,,,,,,
2022-07,90127,Esquel,41.924,,,,56.07,1,33,537,448,,,,,,,,
2022-07,90154,Costa Esmeralda,53.804,,,,38.12,5,16,442,154,,,,,,,,
2022-07,90167,San Clemente del Tuyu,63.489,,,,15.7,4,6,247,27,,,,,,,,
2022-07,90173,Carhue,61.379,,,,45.76,0,8,135,108,,,,,,,,
2022-07,90180,Carmen de Patagones,67.753,,,,68.13,2,2,62,62,,,,,,,,
2022-07,90184,Lago Puelo,67.366,,,,25.98,3,3,126,33,,,,,,,,
2022-07,90203,Las Grutas,63.186,,,,14.15,2,4,155,15,,,,,,,,
2022-07,90206,Villa Elisa,43.443,,,,43.82,2,2,79,39,,,,,,,,
2022-07,90220,Choele Choel,77.082,,,,0.0,0,0,0,0,,,,,,,,
2022-07,90251,Dina Huapi,56.289,,,,83.44,0,14,141,252,,,,,,,,
2022-07,90254,San Pedro,,,,,0.0,0,0,0,0,,,,,,,,
2022-07,90258,La Quiaca,12.246,,,,0.0,0,0,0,0,,,,,,,,
2022-07,90266,Miramar,64.361,,,,0.0,0,0,0,0,,,,,,,,
2022-07,90278,Claromeco,51.097,,,,100.0,0,1,28,2,,,,,,,,
2022-07,90282,Sierra de la Ventana,58.591,,,,27.66,2,5,137,39,,,,,,,,
2022-07,90294,Humahuaca,75.804,,,,100.0,0,1,0,31,,,,,,,,
2022-07,90309,Mar del Sur,41.843,,,,20.0,0,2,48,12,,,,,,,,
2022-07,90330,Puerto Esperanza,,,,,0.0,0,0,0,0,,,,,,,,
2022-07,90360,Las Gaviotas,68.373,,,,46.88,1,5,101,60,,,,,,,,
2022-07,90398,Epuyen,,,,,16.67,0,1,26,5,,,,,,,,
2022-07,102211,Salta,88.225,,,,76.39,6,279,2417,5772,,,,,,,,
2022-07,102249,San Martín de los Andes,60.348,,,,77.26,2,198,2102,3190,,,,,,,,
2022-07,102804,Santa Fe,90.331,,,,63.04,4,77,1035,1390,,,,,,,,
2022-07,103046,San Salvador de Jujuy,76.677,,,,67.88,2,82,1054,1380,,,,,,,,
2022-07,103869,Corrientes,85.623,,,,56.45,3,25,417,420,,,,,,,,
2022-07,82014946,Merlo,58.153,,,,49.29,0,31,516,414,,,,,,,,
2022-07,82014947,Lujan de Cuyo,69.593,,,,63.49,5,254,3371,4178,,,,,,,,
2022-07,82014948,Ciudad de San Rafael,60.262,,,,67.0,2,58,711,999,,,,,,,,
2022-07,82015165,Pinamar,56.287,,,,39.84,21,78,1936,872,,,,,,,,
2022-07,82015398,Villa Catedral,58.909,,,,90.56,1,50,273,854,,,,,,,,
2022-07,82015430,Villa Gesell,50.037,,,,75.05,3,14,141,364,,,,,,,,
2022-07,82015492,El Bolson,65.875,,,,55.9,2,27,439,341,,,,,,,,
2022-07,82015515,Santiago del Estero,84.642,,,,46.23,1,30,537,349,,,,,,,,
2022-07,82015553,San Nicolas de los Arroyos,68.606,,,,60.99,0,9,149,111,,,,,,,,
2022-07,82015643,Concepcion del Uruguay,66.067,,,,48.97,7,9,191,166,,,,,,,,
2022-07,82015644,Concordia,77.345,,,,48.72,4,20,406,304,,,,,,,,
2022-07,82015645,Gualeguaychu,62.77,,,,46.83,0,11,202,133,,,,,,,,
2022-07,82015646,Mar de Ajo,58.753,,,,83.12,1,3,58,64,,,,,,,,
2022-07,82015647,Monte Hermoso,51.592,,,,14.66,0,5,131,17,,,,,,,,
2022-07,82015649,Municipio de Rio Gallegos,91.205,,,,39.74,0,6,144,31,,,,,,,,
2022-07,82015650,Municipio de Trelew,94.548,,,,57.14,0,17,305,184,,,,,,,,
2022-07,82015651,Municipio la Falda,63.624,,,,48.54,1,10,184,150,,,,,,,,
2022-07,82015652,Municipio Puerto Madryn,71.062,,,,60.58,3,68,1008,948,,,,,,,,
2022-07,82015653,Rafaela,81.762,,,,65.36,0,6,81,100,,,,,,,,
2022-07,82015654,San Luis,91.002,,,,54.12,0,9,136,138,,,,,,,,
2022-07,82015655,Termas de Rio Hondo,59.636,,,,43.44,2,9,237,96,,,,,,,,
2022-07,82015656,Viedma,93.25,,,,40.32,0,4,74,50,,,,,,,,
2022-07,82015657,Municipio de El Calafate,82.346,,,,56.61,4,43,662,617,,,,,,,,
2022-07,82015659,Parana,81.829,,,,52.0,3,50,858,690,,,,,,,,
2022-06,5,Buenos Aires,96.217,,,,71.28,214,3383,33520,65791,,,,,,,,
2022-06,89956,Ciudad de Mendoza,87.997,,,,54.85,8,262,4131,3605,,,,,,,,
2022-06,89957,Cordoba,96.734,,,,58.96,20,344,4809,5254,,,,,,,,
2022-06,89961,Mar del Plata,60.052,,,,45.5,27,283,5577,3182,,,,,,,,
2022-06,89962,Colonia Caroya,53.798,,,,53.45,0,2,27,31,,,,,,,,
2022-06,89963,Rosario,97.674,,,,59.94,12,276,3825,4409,,,,,,,,
2022-06,89966,Bahia Blanca,97.943,,,,51.89,8,43,758,619,,,,,,,,
2022-06,89967,Tandil,75.122,,,,40.66,2,122,2438,1108,,,,,,,,
2022-06,89968,Neuquen,94.115,,,,49.63,7,31,576,471,,,,,,,,
2022-06,89970,Resistencia,93.16,,,,58.0,4,12,221,243,,,,,,,,
2022-06,89971,San Miguel de Tucuman,93.751,,,,61.27,4,60,894,968,,,,,,,,
2022-06,89972,La Cumbre,53.48,,,,48.67,1,12,233,128,,,,,,,,
2022-06,89979,La Rioja,93.732,,,,49.14,1,14,266,171,,,,,,,,
2022-06,89988,Rio Cuarto,95.224,,,,62.5,0,14,172,220,,,,,,,,
2022-06,89991,Formosa,91.919,,,,53.0,1,3,67,53,,,,,,,,
2022-06,89992,Posadas,94.727,,,,56.1,8,44,754,745,,,,,,,,
2022-06,89993,San Carlos de Bariloche,79.429,,,,62.77,23,433,6328,6340,,,,,,,,
2022-06,89997,Rio Grande,93.501,,,,64.8,1,6,88,116,,,,,,,,
2022-06,90004,San Fernando del Valle de Catamarca,85.54,,,,37.59,1,5,91,50,,,,,,,,
2022-06,90005,Villa Maria,81.664,,,,51.83,1,18,307,255,,,,,,,,
2022-06,90009,Colonia Chapadmalal,54.024,,,,49.51,0,15,273,153,,,,,,,,
2022-06,90010,Necochea,55.784,,,,50.89,5,11,306,171,,,,,,,,
2022-06,90015,Ushuaia,85.402,,,,50.59,14,169,2916,2111,,,,,,,,
2022-06,90022,Villa Carlos Paz,57.393,,,,39.24,2,89,1856,711,,,,,,,,
2022-06,90025,La Plata,99.226,,,,71.29,6,86,969,1649,,,,,,,,
2022-06,90046,Chascomus,62.203,,,,35.89,1,13,273,117,,,,,,,,
2022-06,90049,Tanti,54.931,,,,54.55,2,5,126,78,,,,,,,,
2022-06,90055,Cosquin,56.591,,,,45.83,0,3,55,33,,,,,,,,
2022-06,90066,Villa La Angostura,65.376,,,,47.14,3,50,908,494,,,,,,,,
2022-06,90091,Puerto Iguazu,96.995,,,,67.86,1,72,852,1229,,,,,,,,
2022-06,90112,Quequen,49.448,,,,0.0,0,0,0,0,,,,,,,,
2022-06,90127,Esquel,41.924,,,,36.35,3,21,435,197,,,,,,,,
2022-06,90154,Costa Esmeralda,53.804,,,,28.93,3,12,347,70,,,,,,,,
2022-06,90167,San Clemente del Tuyu,63.489,,,,16.89,1,7,203,25,,,,,,,,
2022-06,90173,Carhue,61.379,,,,39.69,0,8,163,77,,,,,,,,
2022-06,90180,Carmen de Patagones,67.753,,,,25.87,2,4,143,37,,,,,,,,
2022-06,90184,Lago Puelo,67.366,,,,81.73,0,4,35,85,,,,,,,,
2022-06,90203,Las Grutas,63.186,,,,18.99,1,4,135,15,,,,,,,,
2022-06,90206,Villa Elisa,43.443,,,,20.91,0,5,99,23,,,,,,,,
2022-06,90220,Choele Choel,77.082,,,,0.0,0,0,0,0,,,,,,,,
2022-06,90251,Dina Huapi,56.289,,,,60.53,0,4,54,46,,,,,,,,
2022-06,90254,San Pedro,,,,,0.0,0,0,0,0,,,,,,,,
2022-06,90258,La Quiaca,12.246,,,,0.0,0,0,0,0,,,,,,,,
2022-06,90266,Miramar,64.361,,,,0.0,0,0,0,0,,,,,,,,
2022-06,90278,Claromeco,51.097,,,,0.0,0,0,0,0,,,,,,,,
2022-06,90282,Sierra de la Ventana,58.591,,,,26.09,0,6,152,24,,,,,,,,
2022-06,90294,Humahuaca,75.804,,,,0.0,0,0,0,0,,,,,,,,
2022-06,90309,Mar del Sur,41.843,,,,42.86,0,2,54,6,,,,,,,,
2022-06,90330,Puerto Esperanza,,,,,0.0,0,0,0,0,,,,,,,,
2022-06,90360,Las Gaviotas,68.373,,,,52.5,1,4,106,42,,,,,,,,
2022-06,90398,Epuyen,,,,,23.33,0,1,23,7,,,,,,,,
2022-06,102211,Salta,88.225,,,,59.75,6,225,3128,3510,,,,,,,,
2022-06,102249,San Martín de los Andes,60.348,,,,52.77,7,74,1430,791,,,,,,,,
2022-06,102804,Santa Fe,90.331,,,,56.34,5,72,1078,1111,,,,,,,,
2022-06,103046,San Salvador de Jujuy,76.677,,,,45.19,7,50,1018,592,,,,,,,,
2022-06,103869,Corrientes,85.623,,,,48.44,1,26,409,372,,,,,,,,
2022-06,82014946,Merlo,58.153,,,,41.65,0,27,577,222,,,,,,,,
2022-06,82014947,Lujan de Cuyo,69.593,,,,46.47,9,185,3534,2052,,,,,,,,
2022-06,82014948,Ciudad de San Rafael,60.262,,,,45.38,4,39,739,432,,,,,,,,
2022-06,82015165,Pinamar,56.287,,,,46.12,2,78,1529,778,,,,,,,,
2022-06,82015398,Villa Catedral,58.909,,,,66.06,0,22,349,181,,,,,,,,
2022-06,82015430,Villa Gesell,50.037,,,,82.45,2,17,168,343,,,,,,,,
2022-06,82015492,El Bolson,65.875,,,,45.74,3,16,348,177,,,,,,,,
2022-06,82015515,Santiago del Estero,84.642,,,,45.62,4,21,432,245,,,,,,,,
2022-06,82015553,San Nicolas de los Arroyos,68.606,,,,54.9,1,5,96,84,,,,,,,,
2022-06,82015643,Concepcion del Uruguay,66.067,,,,29.46,2,15,376,99,,,,,,,,
2022-06,82015644,Concordia,77.345,,,,45.97,2,22,461,228,,,,,,,,
2022-06,82015645,Gualeguaychu,62.77,,,,22.53,1,8,205,41,,,,,,,,
2022-06,82015646,Mar de Ajo,58.753,,,,62.1,0,5,72,77,,,,,,,,
2022-06,82015647,Monte Hermoso,51.592,,,,33.33,0,2,52,8,,,,,,,,
2022-06,82015649,Municipio de Rio Gallegos,91.205,,,,26.26,1,3,86,26,,,,,,,,
2022-06,82015650,Municipio de Trelew,94.548,,,,39.45,2,10,233,101,,,,,,,,
2022-06,82015651,Municipio la Falda,63.624,,,,36.06,1,10,249,75,,,,,,,,
2022-06,82015652,Municipio Puerto Madryn,71.062,,,,44.6,5,41,861,425,,,,,,,,
2022-06,82015653,Rafaela,81.762,,,,49.66,2,5,104,72,,,,,,,,
2022-06,82015654,San Luis,91.002,,,,40.08,2,8,188,103,,,,,,,,
2022-06,82015655,Termas de Rio Hondo,59.636,,,,9.09,2,5,195,11,,,,,,,,
2022-06,82015656,Viedma,93.25,,,,26.0,0,4,94,26,,,,,,,,
2022-06,82015657,Municipio de El Calafate,82.346,,,,43.0,5,41,735,479,,,,,,,,
2022-06,82015659,Parana,81.829,,,,38.71,6,39,898,391,,,,,,,,
2022-05,5,Buenos Aires,96.217,,,,70.05,444,3302,35908,69171,,,,,,,,
2022-05,89956,Ciudad de Mendoza,87.997,,,,48.88,61,204,4414,3217,,,,,,,,
2022-05,89957,Cordoba,96.734,,,,56.34,68,282,5172,4819,,,,,,,,
2022-05,89961,Mar del Plata,60.052,,,,32.98,173,240,8568,3045,,,,,,,,
2022-05,89962,Colonia Caroya,53.798,,,,60.34,0,2,25,35,,,,,,,,
2022-05,89963,Rosario,97.674,,,,55.8,37,245,3937,4176,,,,,,,,
2022-05,89966,Bahia Blanca,97.943,,,,53.41,2,49,737,752,,,,,,,,
2022-05,89967,Tandil,75.122,,,,28.66,55,65,2734,759,,,,,,,,
2022-05,89968,Neuquen,94.115,,,,41.13,5,37,744,457,,,,,,,,
2022-05,89970,Resistencia,93.16,,,,51.85,5,15,343,238,,,,,,,,
2022-05,89971,San Miguel de Tucuman,93.751,,,,54.72,12,51,885,858,,,,,,,,
2022-05,89972,La Cumbre,53.48,,,,18.97,3,12,321,66,,,,,,,,
2022-05,89979,La Rioja,93.732,,,,45.0,2,11,246,153,,,,,,,,
2022-05,89988,Rio Cuarto,95.224,,,,51.63,2,13,250,190,,,,,,,,
2022-05,89991,Formosa,91.919,,,,41.33,2,4,124,62,,,,,,,,
2022-05,89992,Posadas,94.727,,,,52.11,9,48,882,766,,,,,,,,
2022-05,89993,San Carlos de Bariloche,79.429,,,,48.18,142,305,7306,4838,,,,,,,,
2022-05,89997,Rio Grande,93.501,,,,49.48,2,6,121,96,,,,,,,,
2022-05,90004,San Fernando del Valle de Catamarca,85.54,,,,32.47,1,4,109,25,,,,,,,,
2022-05,90005,Villa Maria,81.664,,,,36.11,3,15,365,182,,,,,,,,
2022-05,90009,Colonia Chapadmalal,54.024,,,,13.01,12,8,521,54,,,,,,,,
2022-05,90010,Necochea,55.784,,,,28.21,10,10,445,112,,,,,,,,
2022-05,90015,Ushuaia,85.402,,,,44.96,62,143,3403,2146,,,,,,,,
2022-05,90022,Villa Carlos Paz,57.393,,,,22.01,59,46,2445,462,,,,,,,,
2022-05,90025,La Plata,99.226,,,,65.24,12,79,997,1588,,,,,,,,
2022-05,90046,Chascomus,62.203,,,,18.81,7,7,351,60,,,,,,,,
2022-05,90049,Tanti,54.931,,,,32.81,1,4,103,21,,,,,,,,
2022-05,90055,Cosquin,56.591,,,,31.31,4,2,136,31,,,,,,,,
2022-05,90066,Villa La Angostura,65.376,,,,32.58,31,27,1096,388,,,,,,,,
2022-05,90091,Puerto Iguazu,96.995,,,,53.99,21,53,1211,940,,,,,,,,
2022-05,90112,Quequen,49.448,,,,0.0,6,0,149,0,,,,,,,,
2022-05,90127,Esquel,41.924,,,,34.84,11,19,610,255,,,,,,,,
2022-05,90154,Costa Esmeralda,53.804,,,,9.82,17,9,616,43,,,,,,,,
2022-05,90167,San Clemente del Tuyu,63.489,,,,7.81,4,3,201,10,,,,,,,,
2022-05,90173,Carhue,61.379,,,,40.46,2,5,147,70,,,,,,,,
2022-05,90180,Carmen de Patagones,67.753,,,,26.32,2,5,177,40,,,,,,,,
2022-05,90184,Lago Puelo,67.366,,,,45.0,4,3,126,72,,,,,,,,
2022-05,90203,Las Grutas,63.186,,,,12.9,12,2,359,36,,,,,,,,
2022-05,90206,Villa Elisa,43.443,,,,30.08,0,5,104,40,,,,,,,,
2022-05,90220,Choele Choel,77.082,,,,0.0,0,0,0,0,,,,,,,,
2022-05,90251,Dina Huapi,56.289,,,,23.91,2,5,119,33,,,,,,,,
2022-05,90254,San Pedro,,,,,0.0,0,0,0,0,,,,,,,,
2022-05,90258,La Quiaca,12.246,,,,0.0,0,0,0,0,,,,,,,,
2022-05,90266,Miramar,64.361,,,,0.0,0,0,0,0,,,,,,,,
2022-05,90278,Claromeco,51.097,,,,0.0,1,0,18,0,,,,,,,,
2022-05,90282,Sierra de la Ventana,58.591,,,,9.52,1,1,51,4,,,,,,,,
2022-05,90294,Humahuaca,75.804,,,,0.0,1,0,31,0,,,,,,,,
2022-05,90309,Mar del Sur,41.843,,,,0.0,4,0,124,0,,,,,,,,
2022-05,90330,Puerto Esperanza,,,,,0.0,0,0,0,0,,,,,,,,
